-----------------------------------------------------------
KokkosP: rocprofv3 Connector (sequence is 0, version: 20240906)
-----------------------------------------------------------

-----------------------------------------------------------
KokkosP: Finalization of rocprofv3 Connector. Complete.
-----------------------------------------------------------

    ROCPROFV3 SUMMARY:

    |                                                        NAME                                                         |     DOMAIN      |      CALLS      | DURATION (nsec) | AVERAGE (nsec)  | PERCENT (INC) |   MIN (nsec)    |   MAX (nsec)    |     STDDEV      |
    | Kokkos::View::initialization [rho_k]                                                                                | MARKER_API      |               4 |         8894848 |       2.224e+06 |      0.492271 |            3360 |         8880928 |       4.438e+06 |
    | compute_rho                                                                                                         | MARKER_API      |             202 |         8324733 |       4.121e+04 |      0.460719 |            7895 |          212183 |       3.200e+04 |
    | KokkosFFT::exec_plan[TPL_hipfftExecC2R]                                                                             | MARKER_API      |             606 |         7045661 |       1.163e+04 |      0.389931 |            3520 |          241889 |       1.912e+04 |
    | KokkosFFT::cleanup_plan[TPL_hipfft]                                                                                 | MARKER_API      |               2 |         5099206 |       2.550e+06 |      0.282207 |         2300991 |         2798215 |       3.516e+05 |
    | hipModuleUnload                                                                                                     | HIP_API         |              18 |         4922371 |       2.735e+05 |      0.272421 |            2134 |          605821 |       1.242e+05 |
    | hipStreamDestroy                                                                                                    | HIP_API         |               1 |         4773957 |       4.774e+06 |      0.264207 |         4773957 |         4773957 |       0.000e+00 |
    | hipLaunchKernel                                                                                                     | HIP_API         |             608 |         4416598 |       7.264e+03 |      0.244429 |            4559 |           48142 |       3.266e+03 |
    | KokkosFFT::exec_plan[TPL_hipfftExecR2C]                                                                             | MARKER_API      |             303 |         4026644 |       1.329e+04 |      0.222848 |            3040 |          247410 |       2.011e+04 |
    | hipModuleLaunchKernel                                                                                               | HIP_API         |             608 |         3938008 |       6.477e+03 |      0.217943 |            3977 |           52240 |       2.328e+03 |
    | solve_poisson                                                                                                       | MARKER_API      |             202 |         1494977 |       7.401e+03 |      0.082737 |            3840 |          210610 |       1.469e+04 |
    | delta_rho                                                                                                           | MARKER_API      |             202 |         1304494 |       6.458e+03 |      0.072195 |            3840 |           19186 |       2.642e+03 |
    | init_fn                                                                                                             | MARKER_API      |               2 |          686407 |       3.432e+05 |      0.037988 |           31680 |          654727 |       4.406e+05 |
    | hipHostMalloc                                                                                                       | HIP_API         |               2 |          486814 |       2.434e+05 |      0.026942 |           83248 |          403566 |       2.265e+05 |
    | Kokkos::View::initialization via memset                                                                             | MARKER_API      |              18 |          376948 |       2.094e+04 |      0.020862 |             441 |           89761 |       3.146e+04 |
    | hipHostFree                                                                                                         | HIP_API         |               2 |          350756 |       1.754e+05 |      0.019412 |          107745 |          243011 |       9.565e+04 |
    | hipMalloc                                                                                                           | HIP_API         |              32 |          347322 |       1.085e+04 |      0.019222 |             972 |           68410 |       1.661e+04 |
    | hipDeviceSynchronize                                                                                                | HIP_API         |              34 |          314535 |       9.251e+03 |      0.017407 |             220 |          140096 |       2.390e+04 |
    | Kokkos::deep_copy: copy between contiguous views, post deep copy fence                                              | MARKER_API      |              22 |          309840 |       1.408e+04 |      0.017148 |             431 |          142591 |       2.958e+04 |
    | hipFree                                                                                                             | HIP_API         |              32 |          284142 |       8.879e+03 |      0.015725 |            1172 |          128234 |       2.324e+04 |
    | hipMemcpy                                                                                                           | HIP_API         |               8 |          267657 |       3.346e+04 |      0.014813 |           25558 |           44174 |       7.547e+03 |
    | Kokkos::Initialization Complete                                                                                     | MARKER_API      |              28 |          234082 |       8.360e+03 |      0.012955 |               0 |          133761 |       2.461e+04 |
    | SharedAllocationRecord<Kokkos::HIPSpace, void>::SharedAllocationRecord(): fence after copying header from HostSpace | MARKER_API      |              17 |          229665 |       1.351e+04 |      0.012710 |            7594 |           30358 |       5.063e+03 |
    | hipSetDevice                                                                                                        | HIP_API         |            1364 |          218513 |       1.602e+02 |      0.012093 |              70 |           10400 |       5.677e+02 |
    | hipMemsetAsync                                                                                                      | HIP_API         |              14 |          128684 |       9.192e+03 |      0.007122 |            6061 |           15821 |       3.251e+03 |
    | Kokkos::View::initialization [fn] via memset                                                                        | MARKER_API      |               2 |           92458 |       4.623e+04 |      0.005117 |           14057 |           78401 |       4.550e+04 |
    | Kokkos::View::initialization [fnp1] via memset                                                                      | MARKER_API      |               2 |           88519 |       4.426e+04 |      0.004899 |           10119 |           78400 |       4.828e+04 |
    | Kokkos::View::initialization [f] via memset                                                                         | MARKER_API      |               2 |           88130 |       4.406e+04 |      0.004877 |           10209 |           77921 |       4.788e+04 |
    | hipGetDevice                                                                                                        | HIP_API         |             667 |           78622 |       1.179e+02 |      0.004351 |              60 |            2885 |       1.545e+02 |
    | Kokkos::deep_copy: copy between contiguous views, pre view equality check                                           | MARKER_API      |              22 |           76728 |       3.488e+03 |      0.004246 |             481 |           16361 |       4.026e+03 |
    | HostSpace::impl_deallocate before free                                                                              | MARKER_API      |              16 |           70302 |       4.394e+03 |      0.003891 |             410 |           22362 |       5.531e+03 |
    | hipModuleGetFunction                                                                                                | HIP_API         |              18 |           54505 |       3.028e+03 |      0.003016 |            1804 |            9588 |       1.758e+03 |
    | Kokkos::View::initialization [linspace] via memset                                                                  | MARKER_API      |               4 |           46210 |       1.155e+04 |      0.002557 |            1920 |           28234 |       1.252e+04 |
    | hipMemset                                                                                                           | HIP_API         |               2 |           40868 |       2.043e+04 |      0.002262 |            6833 |           34035 |       1.923e+04 |
    | Kokkos::View::initialization                                                                                        | MARKER_API      |               3 |           37371 |       1.246e+04 |      0.002068 |            9518 |           18004 |       4.807e+03 |
    | Kokkos::View::initialization [f0] via memset                                                                        | MARKER_API      |               4 |           36639 |       9.160e+03 |      0.002028 |            1920 |           21722 |       8.886e+03 |
    | Kokkos::View::initialization [phi] via memset                                                                       | MARKER_API      |               4 |           32521 |       8.130e+03 |      0.001800 |            1760 |           18505 |       7.454e+03 |
    | Kokkos::View::initialization [rho] via memset                                                                       | MARKER_API      |               4 |           31970 |       7.992e+03 |      0.001769 |            1760 |           16993 |       6.725e+03 |
    | hipGetDevicePropertiesR0600                                                                                         | HIP_API         |              18 |           23423 |       1.301e+03 |      0.001296 |             200 |           10800 |       2.393e+03 |
    | Kokkos::View::initialization [inv_kx] via memset                                                                    | MARKER_API      |               3 |           16744 |       5.581e+03 |      0.000927 |            1760 |           12744 |       6.208e+03 |
    | desul::(anonymous namespace)::init_lock_arrays_hip_kernel()                                                         | KERNEL_DISPATCH |               1 |           16001 |       1.600e+04 |      0.000886 |           16001 |           16001 |       0.000e+00 |
    | __amd_rocclr_copyBuffer                                                                                             | KERNEL_DISPATCH |               2 |           15040 |       7.520e+03 |      0.000832 |            5280 |            9760 |       3.168e+03 |
    | Kokkos::View::initialization [phi_k]                                                                                | MARKER_API      |               2 |           12590 |       6.295e+03 |      0.000697 |            2240 |           10350 |       5.735e+03 |
    | hipFuncGetAttributes                                                                                                | HIP_API         |               1 |           12253 |       1.225e+04 |      0.000678 |           12253 |           12253 |       0.000e+00 |
    | Kokkos::View::initialization [delta_rho] via memset                                                                 | MARKER_API      |               2 |           11688 |       5.844e+03 |      0.000647 |            2080 |            9608 |       5.323e+03 |
    | Kokkos::View::initialization [E_k]                                                                                  | MARKER_API      |               2 |           11278 |       5.639e+03 |      0.000624 |            2080 |            9198 |       5.033e+03 |
    | Kokkos::View::initialization [E] via memset                                                                         | MARKER_API      |               2 |           10827 |       5.414e+03 |      0.000599 |            1760 |            9067 |       5.167e+03 |
    | __amd_rocclr_fillBufferAligned                                                                                      | KERNEL_DISPATCH |               2 |            7840 |       3.920e+03 |      0.000434 |            2560 |            5280 |       1.923e+03 |
    | hipEventDestroy                                                                                                     | HIP_API         |               1 |            7184 |       7.184e+03 |      0.000398 |            7184 |            7184 |       0.000e+00 |
    | hipStreamGetDevice                                                                                                  | HIP_API         |               1 |            7094 |       7.094e+03 |      0.000393 |            7094 |            7094 |       0.000e+00 |
    | hipEventCreateWithFlags                                                                                             | HIP_API         |               1 |            6793 |       6.793e+03 |      0.000376 |            6793 |            6793 |       0.000e+00 |
    | Kokkos::fence: Unnamed Global Fence                                                                                 | MARKER_API      |               2 |            5229 |       2.614e+03 |      0.000289 |             831 |            4398 |       2.522e+03 |
    | Kokkos::View::initialization [linspace_mirror] via memset                                                           | MARKER_API      |               2 |            2926 |       1.463e+03 |      0.000162 |            1383 |            1543 |       1.131e+02 |
    | Kokkos::deep_copy: copy between contiguous views, fence due to same spans                                           | MARKER_API      |               2 |            2345 |       1.172e+03 |      0.000130 |             551 |            1794 |       8.789e+02 |
    | Kokkos::View::initialization [freq] via memset                                                                      | MARKER_API      |               1 |            1042 |       1.042e+03 |      0.000058 |            1042 |            1042 |       0.000e+00 |
    | Kokkos::View::initialization [inv_kx_mirror] via memset                                                             | MARKER_API      |               1 |             642 |       6.420e+02 |      0.000036 |             642 |             642 |       0.000e+00 |
    | Kokkos::Finalization Complete                                                                                       | MARKER_API      |               1 |               0 |       0.000e+00 |      0.000000 |               0 |               0 |       0.000e+00 |

