Generating SQLite file nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite from nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.nsys-rep
Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/nvtx_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite does not contain NV Tools Extension (NVTX) data.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/osrt_sum.py]... 

 ** OS Runtime Summary (osrt_sum):

 Time (%)   Total Time (ns)   Num Calls     Avg (ns)       Med (ns)    Min (ns)     Max (ns)       StdDev (ns)             Name         
      0.0          5,060,032          1      5,060,032.0  5,060,032.0  5,060,032      5,060,032              0.0  nanosleep             
      0.0          3,128,320         40         78,208.0     82,304.0      1,056        145,440         29,882.0  fcntl                 
      0.0          1,936,800        211          9,179.1      5,184.0      1,088         74,112          9,638.9  pthread_cond_broadcast
      0.0          1,822,496        697          2,614.8      1,824.0      1,024         18,208          1,840.7  mmap64                
      0.0          1,427,136        205          6,961.6      4,992.0      1,024         29,536          5,724.3  fread                 
      0.0          1,348,288        370          3,644.0      2,096.0      1,024        289,376         15,017.7  write                 
      0.0          1,074,432         16         67,152.0     12,624.0      3,232        299,936         89,068.0  fopen64               
      0.0            684,480         11         62,225.5     15,328.0      8,864        387,136        112,935.9  sem_timedwait         
      0.0            462,688         40         11,567.2      5,536.0      2,048         84,864         14,506.7  fgets                 
      0.0            414,336         94          4,407.8      2,480.0      1,472         23,200          4,332.1  fwrite                
      0.0            397,664          2        198,832.0    198,832.0    197,504        200,160          1,878.1  popen                 
      0.0            365,728         48          7,619.3      5,568.0      1,760         42,496          6,349.4  mmap                  
      0.0            198,272         48          4,130.7      3,744.0      3,008          7,552          1,111.8  pipe                  
      0.0            175,936          2         87,968.0     87,968.0     87,264         88,672            995.6  flock                 
      0.0            164,096         48          3,418.7      2,832.0      2,272         12,992          1,877.4  pread                 
      0.0            123,744          1        123,744.0    123,744.0    123,744        123,744              0.0  sem_wait              
      0.0             99,264          8         12,408.0     10,496.0      5,568         24,160          5,880.9  pthread_rwlock_wrlock 
      0.0             84,352          8         10,544.0     10,624.0      7,200         14,080          2,655.1  pthread_rwlock_rdlock 
      0.0             19,776          4          4,944.0      4,720.0      2,304          8,032          2,750.1  pipe2                 
      0.0             14,976          2          7,488.0      7,488.0      4,160         10,816          4,706.5  socket                
      0.0             11,808          1         11,808.0     11,808.0     11,808         11,808              0.0  connect               
      0.0              3,392          2          1,696.0      1,696.0      1,216          2,176            678.8  sigaction             
      0.0              1,632          1          1,632.0      1,632.0      1,632          1,632              0.0  bind                  
      0.0              1,376          1          1,376.0      1,376.0      1,376          1,376              0.0  fdopen                
      0.0              1,248          1          1,248.0      1,248.0      1,248          1,248              0.0  getentropy            

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/cuda_api_sum.py]... 

 ** CUDA API Summary (cuda_api_sum):

 Time (%)  Total Time (ns)  Num Calls   Avg (ns)    Med (ns)   Min (ns)   Max (ns)    StdDev (ns)                         Name                      
 --------  ---------------  ---------  -----------  ---------  --------  -----------  ------------  ------------------------------------------------
     70.7    1,588,029,728      3,448    460,565.5    2,336.0     1,600    6,668,672   1,523,510.3  cuLaunchKernel                                  
     19.1      428,455,392        774    553,559.9    2,528.0     1,824    2,726,496   1,092,538.5  cudaLaunchKernel                                
      4.9      109,798,272         23  4,773,837.9    2,112.0     1,248  109,502,560  22,830,109.9  cuMemAlloc_v2                                   
      2.2       48,398,432         23  2,104,279.7    2,720.0     1,568   48,148,416  10,037,340.2  cuMemFree_v2                                    
      1.2       26,955,360         18  1,497,520.0  951,776.0   760,832    6,590,816   1,493,934.0  cuModuleLoadData                                
      0.2        4,905,952         12    408,829.3    7,792.0     3,712    4,664,864   1,341,014.1  cuMemHostAlloc                                  
      0.2        4,386,304         74     59,274.4    1,280.0       576      839,168     196,003.6  cuStreamSynchronize                             
      0.2        4,337,056          9    481,895.1  651,360.0    10,016      850,016     362,783.6  cuEventSynchronize                              
      0.2        3,810,496        797      4,781.0    4,064.0     2,528       39,392       2,990.9  cuMemcpyDtoDAsync_v2                            
      0.2        3,594,592          4    898,648.0  905,808.0   872,768      910,208      17,586.7  cudaGetDeviceProperties_v12000                  
      0.1        3,313,920         42     78,902.9    6,912.0     1,408      650,432     187,520.8  cuMemcpyDtoHAsync_v2                            
      0.1        2,746,336        514      5,343.1    5,024.0     2,624       22,016       1,731.2  cuGraphLaunch                                   
      0.1        2,536,224         40     63,405.6   51,040.0    30,016      303,552      50,825.0  cuModuleLoadFatBinary                           
      0.1        1,921,952         56     34,320.6   16,272.0     6,624      922,464     121,247.2  cuModuleUnload                                  
      0.1        1,691,040        212      7,976.6    7,264.0       672       86,496       6,935.2  cuLaunchHostFunc                                
      0.1        1,686,816         53     31,826.7   32,736.0    14,272       65,536       8,959.2  cuMemGetInfo_v2                                 
      0.1        1,227,264         25     49,090.6    3,968.0     2,368      315,712      84,133.5  cuStreamCreate                                  
      0.1        1,126,720          3    375,573.3   14,496.0     1,696    1,110,528     636,521.6  cudaFree                                        
      0.0        1,072,128         17     63,066.4    7,328.0     6,688      953,472     229,452.9  cuMemcpyHtoD_v2                                 
      0.0          953,472         21     45,403.4      640.0       352      631,584     144,576.4  cudaGetFuncBySymbol_v11000                      
      0.0          822,080         32     25,690.0    3,280.0     1,920      120,096      39,803.5  cudaStreamCreateWithFlags                       
      0.0          652,160        366      1,781.9    1,056.0       256       19,008       2,251.6  cuEventRecord                                   
      0.0          443,136         48      9,232.0    6,656.0     1,504       39,424       8,428.6  cuMemcpyHtoDAsync_v2                            
      0.0          365,760          7     52,251.4    5,344.0     2,048      254,016      94,000.7  cudaMalloc                                      
      0.0          311,712        260      1,198.9    1,024.0       256        6,656         704.8  cuStreamWaitEvent                               
      0.0          307,424      1,680        183.0      192.0        32        1,024         125.6  cuGetProcAddress_v2                             
      0.0          221,792      1,238        179.2      128.0        32        1,504         173.7  cuCtxSetCurrent                                 
      0.0          197,856          4     49,464.0    4,736.0     3,616      184,768      90,204.6  cuStreamCreateWithPriority                      
      0.0          173,248          3     57,749.3   53,248.0    32,704       87,296      27,573.0  cuGraphInstantiateWithFlags                     
      0.0          153,184         18      8,510.2    3,024.0     1,376       47,552      14,050.4  cuMemsetD32Async                                
      0.0          152,608         11     13,873.5    3,616.0     2,304      103,360      29,847.3  cuMemFreeHost                                   
      0.0          151,520          2     75,760.0   75,760.0     3,840      147,680     101,710.2  cudaHostAlloc                                   
      0.0          132,480         24      5,520.0    5,088.0     3,744       15,840       2,362.5  cuStreamDestroy_v2                              
      0.0          126,496         89      1,421.3      800.0       192       20,000       3,008.6  cuEventCreate                                   
      0.0          106,560        797        133.7       96.0        32          768          84.3  cuStreamIsCapturing                             
      0.0          106,464          3     35,488.0   29,536.0    29,056       47,872      10,727.5  cuGraphExecDestroy                              
      0.0           65,120         83        784.6      608.0       128        3,712         665.9  cuEventDestroy_v2                               
      0.0           52,448          4     13,112.0   10,032.0     3,040       29,344      12,533.0  cudaMemsetAsync                                 
      0.0           29,184         22      1,326.5      960.0       608        5,984       1,120.5  cuGraphExecKernelNodeSetParams_v2               
      0.0           20,576         22        935.3      448.0       320        9,568       1,946.6  cuGraphAddKernelNode_v2                         
      0.0           18,592         20        929.6      256.0       192       10,208       2,223.8  cudaEventCreateWithFlags                        
      0.0           18,528          9      2,058.7    1,760.0     1,376        3,936         777.6  cuGraphExecMemcpyNodeSetParams                  
      0.0           17,888          3      5,962.7    1,824.0     1,216       14,848       7,700.9  cuGraphCreate                                   
      0.0           17,600          3      5,866.7    5,760.0     3,488        8,352       2,433.8  cuGraphDestroy                                  
      0.0           17,024          8      2,128.0    2,000.0     1,280        3,264         678.2  cuInit                                          
      0.0           14,880          1     14,880.0   14,880.0    14,880       14,880           0.0  cuCtxSynchronize                                
      0.0            9,120         20        456.0      288.0       192        2,752         601.6  cuOccupancyMaxActiveClusters                    
      0.0            7,296         18        405.3      288.0       256        2,240         460.6  cudaOccupancyMaxActiveClusters_v11070           
      0.0            5,472          9        608.0      480.0       384        1,664         403.5  cuGraphAddMemcpyNode                            
      0.0            1,888          2        944.0      944.0       672        1,216         384.7  cuOccupancyAvailableDynamicSMemPerBlock         
      0.0            1,824          1      1,824.0    1,824.0     1,824        1,824           0.0  cudaOccupancyAvailableDynamicSMemPerBlock_v10200
      0.0            1,248          2        624.0      624.0       416          832         294.2  cudaGetDriverEntryPoint_v11030                  
      0.0              576          4        144.0      144.0        96          192          55.4  cuModuleGetLoadingMode                          

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/cuda_gpu_kern_sum.py]... 

 ** CUDA GPU Kernel Summary (cuda_gpu_kern_sum):

 Time (%)  Total Time (ns)  Instances   Avg (ns)     Med (ns)    Min (ns)   Max (ns)   StdDev (ns)                                                  Name                                                
 --------  ---------------  ---------  -----------  -----------  ---------  ---------  -----------  ----------------------------------------------------------------------------------------------------
     98.5    1,695,957,600        256  6,624,834.4  6,624,016.0  6,620,576  6,674,528      4,803.7  input_transpose_fusion_2                                                                            
      0.5        8,107,136         12    675,594.7    643,856.0    635,104    841,056     76,229.1  input_transpose_fusion_5                                                                            
      0.2        3,677,504      1,032      3,563.5      3,552.0      3,296      4,864        131.6  void regular_fft<(unsigned int)128, EPT<(unsigned int)16>, (unsigned int)32, (unsigned int)4, (padd…
      0.2        3,305,440        256     12,911.9     12,832.0     12,576     13,952        250.5  loop_add_subtract_fusion_1                                                                          
      0.1        2,522,080          6    420,346.7    628,640.0      1,184    632,288    324,660.0  void stream_executor::gpu::xla_fp_comparison<float>(T1 *, T1 *, float, unsigned long, int *)        
      0.1        1,765,376        774      2,280.8      2,336.0      1,920      3,296        204.3  void vector_fft_c2r<(unsigned int)128, EPT<(unsigned int)8>, (unsigned int)2, (unsigned int)32, (pa…
      0.1        1,678,368          2    839,184.0    839,184.0    837,664    840,704      2,149.6  input_transpose_fusion_4                                                                            
      0.0          806,048        774      1,041.4      1,056.0        928      1,728         50.6  void scal_kernel_val<float, float>(cublasScalParamsVal<T1, T2>)                                     
      0.0          668,000         18     37,111.1      1,168.0        832    327,456    104,839.6  loop_multiply_fusion                                                                                
      0.0          629,216        258      2,438.8      2,368.0      2,272      3,712        156.1  void vector_fft_r2c<(unsigned int)128, EPT<(unsigned int)8>, (unsigned int)2, (unsigned int)32, (pa…
      0.0          599,744          8     74,968.0      2,928.0      2,560    293,984    133,314.2  input_reduce_fusion                                                                                 
      0.0          354,560        256      1,385.0      1,376.0      1,248      1,984         84.5  loop_multiply_fusion_2                                                                              
      0.0          315,616         12     26,301.3     28,864.0     20,704     29,408      3,982.6  stream_executor::gpu::RedzoneAllocatorKernelImpl(unsigned char *, unsigned char, unsigned long, uns…
      0.0          276,096        256      1,078.5      1,088.0        992      1,376         52.1  loop_multiply_fusion_1                                                                              
      0.0          265,920        256      1,038.8      1,056.0        864      1,440        111.3  loop_add_fusion_6                                                                                   
      0.0          120,352          9     13,372.4     11,488.0      8,960     22,944      4,775.7  stream_executor::gpu::<unnamed>::DelayKernel(volatile stream_executor::GpuSemaphoreState *, stream_…
      0.0           12,448         11      1,131.6      1,152.0        704      1,632        255.3  loop_add_fusion                                                                                     
      0.0            5,216          6        869.3        848.0        800        960         62.1  wrapped_multiply                                                                                    
      0.0            3,520          4        880.0        880.0        864        896         18.5  wrapped_cosine                                                                                      
      0.0            2,720          3        906.7        864.0        864        992         73.9  loop_divide_fusion                                                                                  
      0.0            2,144          2      1,072.0      1,072.0      1,056      1,088         22.6  wrapped_exponential                                                                                 
      0.0            2,112          2      1,056.0      1,056.0        928      1,184        181.0  loop_select_fusion                                                                                  
      0.0            2,112          2      1,056.0      1,056.0      1,024      1,088         45.3  wrapped_negate                                                                                      
      0.0            1,824          3        608.0        576.0        576        672         55.4  wrapped_iota                                                                                        
      0.0            1,632          2        816.0        816.0        768        864         67.9  input_concatenate_fusion                                                                            
      0.0            1,056          1      1,056.0      1,056.0      1,056      1,056          0.0  loop_compare_fusion                                                                                 
      0.0              864          1        864.0        864.0        864        864          0.0  loop_subtract_fusion                                                                                

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/cuda_gpu_mem_time_sum.py]... 

 ** CUDA GPU MemOps Summary (by Time) (cuda_gpu_mem_time_sum):

 Time (%)  Total Time (ns)  Count  Avg (ns)   Med (ns)  Min (ns)  Max (ns)  StdDev (ns)            Operation           
 --------  ---------------  -----  ---------  --------  --------  --------  -----------  ------------------------------
     85.3        7,361,312     42  175,269.3   3,056.0     1,312   491,776    223,386.1  [CUDA memcpy Device-to-Host]  
     10.7          923,808    797    1,159.1   1,184.0       736     2,112        177.4  [CUDA memcpy Device-to-Device]
      3.6          312,480     65    4,807.4     800.0       704   251,808     31,120.6  [CUDA memcpy Host-to-Device]  
      0.4           32,480     22    1,476.4     800.0       768     3,552      1,051.0  [CUDA memset]                 

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/cuda_gpu_mem_size_sum.py]... 

 ** CUDA GPU MemOps Summary (by Size) (cuda_gpu_mem_size_sum):

 Total (MB)  Count  Avg (MB)  Med (MB)  Min (MB)  Max (MB)  StdDev (MB)            Operation           
 ----------  -----  --------  --------  --------  --------  -----------  ------------------------------
  2,147.913     42    51.141     0.066     0.000   134.218       65.961  [CUDA memcpy Device-to-Host]  
     52.047    797     0.065     0.067     0.000     0.067        0.009  [CUDA memcpy Device-to-Device]
     50.382     22     2.290     0.000     0.000     8.389        3.822  [CUDA memset]                 
      6.915     65     0.106     0.000     0.000     6.812        0.845  [CUDA memcpy Host-to-Device]  

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/openmp_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite does not contain OpenMP event data.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/opengl_khr_range_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite does not contain KHR Extension (KHR_DEBUG) data.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/opengl_khr_gpu_range_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite does not contain GPU KHR Extension (KHR_DEBUG) data.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/vulkan_marker_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite does not contain Vulkan Debug Extension (Vulkan Debug Util) data.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/vulkan_gpu_marker_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite does not contain GPU Vulkan Debug Extension (GPU Vulkan Debug markers) data.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/dx11_pix_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite does not contain DX11 CPU debug markers.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/dx12_gpu_marker_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite does not contain DX12 GPU debug markers.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/dx12_pix_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite does not contain DX12 CPU debug markers.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/wddm_queue_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite does not contain WDDM context data.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/um_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite does not contain CUDA Unified Memory CPU page faults data.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/um_total_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite does not contain CUDA Unified Memory CPU page faults data.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/um_cpu_page_faults_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite does not contain CUDA Unified Memory CPU page faults data.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/openacc_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite does not contain OpenACC event data.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/syscall_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver1.sqlite does not contain syscall data.

