-----------------------------------------------------------
KokkosP: rocprofv3 Connector (sequence is 0, version: 20240906)
-----------------------------------------------------------

-----------------------------------------------------------
KokkosP: Finalization of rocprofv3 Connector. Complete.
-----------------------------------------------------------

    ROCPROFV3 SUMMARY:

    |                                                        NAME                                                         |     DOMAIN      |      CALLS      | DURATION (nsec) | AVERAGE (nsec)  | PERCENT (INC) |   MIN (nsec)    |   MAX (nsec)    |     STDDEV      |
    | hipStreamDestroy                                                                                                    | HIP_API         |               1 |         4493827 |       4.494e+06 |      0.204103 |         4493827 |         4493827 |       0.000e+00 |
    | Kokkos::View::initialization via memset                                                                             | MARKER_API      |              26 |         4359231 |       1.677e+05 |      0.197990 |             461 |         1400751 |       4.526e+05 |
    | Kokkos::deep_copy: copy between contiguous views, post deep copy fence                                              | MARKER_API      |              38 |         2769264 |       7.288e+04 |      0.125776 |             481 |         2561305 |       4.146e+05 |
    | Kokkos::Initialization Complete                                                                                     | MARKER_API      |              38 |         2676346 |       7.043e+04 |      0.121556 |               0 |         2553466 |       4.137e+05 |
    | hipFree                                                                                                             | HIP_API         |              37 |         2651994 |       7.168e+04 |      0.120450 |            1222 |         2423433 |       3.976e+05 |
    | KokkosFFT::exec_plan[TPL_hipfftExecR2C]                                                                             | MARKER_API      |              33 |         1733144 |       5.252e+04 |      0.078717 |            6080 |          174792 |       6.677e+04 |
    | Kokkos::View::initialization [fn] via memset                                                                        | MARKER_API      |               2 |         1402390 |       7.012e+05 |      0.063695 |           13576 |         1388814 |       9.724e+05 |
    | Kokkos::View::initialization [f] via memset                                                                         | MARKER_API      |               2 |         1396670 |       6.983e+05 |      0.063435 |            9298 |         1387372 |       9.744e+05 |
    | Kokkos::View::initialization [fnp1] via memset                                                                      | MARKER_API      |               2 |         1390069 |       6.950e+05 |      0.063135 |            8937 |         1381132 |       9.703e+05 |
    | solve_poisson                                                                                                       | MARKER_API      |              22 |          792988 |       3.604e+04 |      0.036016 |            3840 |          107524 |       3.798e+04 |
    | delta_rho                                                                                                           | MARKER_API      |              22 |          761762 |       3.463e+04 |      0.034598 |            3840 |           88298 |       3.530e+04 |
    | hipHostMalloc                                                                                                       | HIP_API         |               2 |          463761 |       2.319e+05 |      0.021063 |           88348 |          375413 |       2.030e+05 |
    | hipMalloc                                                                                                           | HIP_API         |              37 |          448893 |       1.213e+04 |      0.020388 |            1253 |          102505 |       2.247e+04 |
    | hipHostFree                                                                                                         | HIP_API         |               2 |          332943 |       1.665e+05 |      0.015122 |          104198 |          228745 |       8.807e+04 |
    | SharedAllocationRecord<Kokkos::HIPSpace, void>::SharedAllocationRecord(): fence after copying header from HostSpace | MARKER_API      |              23 |          328032 |       1.426e+04 |      0.014899 |            9718 |           33072 |       5.982e+03 |
    | hipMemcpy                                                                                                           | HIP_API         |               8 |          231841 |       2.898e+04 |      0.010530 |           20278 |           41038 |       7.128e+03 |
    | hipMemsetAsync                                                                                                      | HIP_API         |              19 |          156017 |       8.211e+03 |      0.007086 |            5811 |           20509 |       3.573e+03 |
    | hipSetDevice                                                                                                        | HIP_API         |             381 |          122746 |       3.222e+02 |      0.005575 |              70 |           12062 |       1.037e+03 |
    | HostSpace::impl_deallocate before free                                                                              | MARKER_API      |              26 |           83568 |       3.214e+03 |      0.003796 |             421 |           23234 |       4.580e+03 |
    | Kokkos::deep_copy: copy between contiguous views, pre view equality check                                           | MARKER_API      |              38 |           81732 |       2.151e+03 |      0.003712 |             441 |           16091 |       2.657e+03 |
    | Kokkos::View::initialization [linspace] via memset                                                                  | MARKER_API      |               8 |           72274 |       9.034e+03 |      0.003283 |            1760 |           32492 |       1.058e+04 |
    | Kokkos::View::initialization                                                                                        | MARKER_API      |               4 |           62208 |       1.555e+04 |      0.002825 |            8767 |           18936 |       4.654e+03 |
    | hipModuleGetFunction                                                                                                | HIP_API         |              19 |           56180 |       2.957e+03 |      0.002552 |            1693 |            9288 |       1.732e+03 |
    | hipMemset                                                                                                           | HIP_API         |               2 |           40797 |       2.040e+04 |      0.001853 |            7233 |           33564 |       1.862e+04 |
    | Kokkos::View::initialization [rho] via memset                                                                       | MARKER_API      |               4 |           39429 |       9.857e+03 |      0.001791 |            3840 |           18024 |       6.886e+03 |
    | hipMemcpyToSymbolAsync                                                                                              | HIP_API         |               1 |           39385 |       3.938e+04 |      0.001789 |           39385 |           39385 |       0.000e+00 |
    | Kokkos::View::initialization [f0] via memset                                                                        | MARKER_API      |               4 |           34093 |       8.523e+03 |      0.001548 |            1920 |           18475 |       7.327e+03 |
    | hipGetDevice                                                                                                        | HIP_API         |             149 |           29869 |       2.005e+02 |      0.001357 |              60 |            3146 |       2.893e+02 |
    | Kokkos::View::initialization [freq] via memset                                                                      | MARKER_API      |               5 |           28792 |       5.758e+03 |      0.001308 |            1760 |           13906 |       5.333e+03 |
    | Kokkos::View::initialization [phi] via memset                                                                       | MARKER_API      |               4 |           28359 |       7.090e+03 |      0.001288 |            3840 |           11882 |       3.958e+03 |
    | hipGetDevicePropertiesR0600                                                                                         | HIP_API         |              18 |           24014 |       1.334e+03 |      0.001091 |             230 |           10760 |       2.387e+03 |
    | hipEventRecord                                                                                                      | HIP_API         |               1 |           22052 |       2.205e+04 |      0.001002 |           22052 |           22052 |       0.000e+00 |
    | hipFuncGetAttributes                                                                                                | HIP_API         |               1 |           21451 |       2.145e+04 |      0.000974 |           21451 |           21451 |       0.000e+00 |
    | desul::(anonymous namespace)::init_lock_arrays_hip_kernel()                                                         | KERNEL_DISPATCH |               1 |           16481 |       1.648e+04 |      0.000749 |           16481 |           16481 |       0.000e+00 |
    | __amd_rocclr_copyBuffer                                                                                             | KERNEL_DISPATCH |               2 |           14720 |       7.360e+03 |      0.000669 |            5120 |            9600 |       3.168e+03 |
    | Kokkos::View::initialization [phi_k]                                                                                | MARKER_API      |               2 |           13561 |       6.780e+03 |      0.000616 |            2080 |           11481 |       6.648e+03 |
    | Kokkos::View::initialization [Ex] via memset                                                                        | MARKER_API      |               2 |           13318 |       6.659e+03 |      0.000605 |            3840 |            9478 |       3.987e+03 |
    | Kokkos::View::initialization [Ey] via memset                                                                        | MARKER_API      |               2 |           12696 |       6.348e+03 |      0.000577 |            4160 |            8536 |       3.094e+03 |
    | Kokkos::View::initialization [inv_ksq] via memset                                                                   | MARKER_API      |               2 |           10727 |       5.364e+03 |      0.000487 |            1760 |            8967 |       5.096e+03 |
    | Kokkos::View::initialization [Ex_k]                                                                                 | MARKER_API      |               2 |           10385 |       5.192e+03 |      0.000472 |            2080 |            8305 |       4.402e+03 |
    | Kokkos::View::initialization [delta_rho] via memset                                                                 | MARKER_API      |               2 |           10197 |       5.098e+03 |      0.000463 |            1761 |            8436 |       4.720e+03 |
    | Kokkos::View::initialization [Ey_k]                                                                                 | MARKER_API      |               2 |           10016 |       5.008e+03 |      0.000455 |            1760 |            8256 |       4.593e+03 |
    | hipEventDestroy                                                                                                     | HIP_API         |               1 |            9989 |       9.989e+03 |      0.000454 |            9989 |            9989 |       0.000e+00 |
    | __amd_rocclr_fillBufferAligned                                                                                      | KERNEL_DISPATCH |               2 |            7840 |       3.920e+03 |      0.000356 |            2400 |            5440 |       2.150e+03 |
    | hipEventCreateWithFlags                                                                                             | HIP_API         |               1 |            7654 |       7.654e+03 |      0.000348 |            7654 |            7654 |       0.000e+00 |
    | hipStreamGetDevice                                                                                                  | HIP_API         |               1 |            6973 |       6.973e+03 |      0.000317 |            6973 |            6973 |       0.000e+00 |
    | Kokkos::View::initialization [linspace_mirror] via memset                                                           | MARKER_API      |               4 |            2374 |       5.935e+02 |      0.000108 |             460 |             681 |       9.412e+01 |
    | Kokkos::View::initialization [inv_ksq_mirror] via memset                                                            | MARKER_API      |               1 |            2284 |       2.284e+03 |      0.000104 |            2284 |            2284 |       0.000e+00 |
    | Kokkos::View::initialization [freq_mirror] via memset                                                               | MARKER_API      |               2 |            1253 |       6.265e+02 |      0.000057 |             541 |             712 |       1.209e+02 |
    | Kokkos::Finalization Complete                                                                                       | MARKER_API      |               1 |               0 |       0.000e+00 |      0.000000 |               0 |               0 |       0.000e+00 |

