Generating SQLite file nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite from nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.nsys-rep
Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/nvtx_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite does not contain NV Tools Extension (NVTX) data.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/osrt_sum.py]... 

 ** OS Runtime Summary (osrt_sum):

 Time (%)  Total Time (ns)  Num Calls     Avg (ns)         Med (ns)      Min (ns)     Max (ns)       StdDev (ns)             Name         
      0.0            1,472          1          1,472.0          1,472.0      1,472          1,472              0.0  openat64              
      0.0            1,344          1          1,344.0          1,344.0      1,344          1,344              0.0  getentropy            

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/cuda_api_sum.py]... 

 ** CUDA API Summary (cuda_api_sum):

 Time (%)  Total Time (ns)  Num Calls    Avg (ns)     Med (ns)    Min (ns)    Max (ns)     StdDev (ns)                Name              
 --------  ---------------  ---------  ------------  -----------  ---------  -----------  -------------  -------------------------------
     38.9    1,165,958,368      5,946     196,091.2      4,480.0      2,368    2,154,464      509,012.2  cuLaunchKernel                 
     27.9      836,889,024         26  32,188,039.4      9,440.0      3,040  376,603,104  101,543,256.7  cudaDeviceSynchronize          
     14.8      444,457,984        102   4,357,431.2     13,168.0      7,456  410,752,032   40,762,791.8  cudaMemcpyAsync                
     13.7      410,399,552      2,545     161,257.2      4,960.0      2,624   14,446,048      643,662.8  cudaLaunchKernel               
      4.0      118,979,104         50   2,379,582.1      5,520.0      1,728   32,477,088    6,717,691.5  cudaStreamSynchronize          
      0.4       11,098,272          8   1,387,284.0  1,763,600.0    134,880    1,826,080      709,450.5  cudaMalloc                     
      0.1        3,803,744          4     950,936.0    929,920.0    872,864    1,071,040       85,008.6  cuModuleLoadData               
      0.1        2,728,832          2   1,364,416.0  1,364,416.0  1,135,552    1,593,280      323,662.6  cudaGetDeviceProperties_v12000 
      0.0          973,472         12      81,122.7     78,976.0     60,128      107,968       17,721.5  cuModuleLoad                   
      0.0          893,248          5     178,649.6      7,264.0      7,104      864,256      383,265.7  cuMemcpyHtoD_v2                
      0.0          243,136      1,040         233.8        224.0         96          480           62.0  cuStreamIsCapturing            
      0.0          213,504          1     213,504.0    213,504.0    213,504      213,504            0.0  cuMemFree_v2                   
      0.0          161,056         48       3,355.3      3,360.0      2,208        8,256          921.7  cudaEventRecordWithFlags_v11010
      0.0          124,640          1     124,640.0    124,640.0    124,640      124,640            0.0  cuMemAlloc_v2                  
      0.0           84,480         48       1,760.0      1,840.0        832        4,704          634.5  cudaEventCreateWithFlags       
      0.0           78,784          4      19,696.0     18,672.0     14,912       26,528        5,161.3  cuMemGetInfo_v2                
      0.0           56,480         65         868.9        576.0        288        5,600          844.8  cudaStreamIsCapturing_v10000   
      0.0           37,152         48         774.0        704.0        448        2,432          350.0  cudaEventQuery                 
      0.0           26,272         48         547.3        448.0        320        2,112          324.4  cudaEventDestroy               
      0.0            2,688          1       2,688.0      2,688.0      2,688        2,688            0.0  cuInit                         
      0.0            1,472          2         736.0        736.0        672          800           90.5  cuModuleGetLoadingMode         

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/cuda_gpu_kern_sum.py]... 

 ** CUDA GPU Kernel Summary (cuda_gpu_kern_sum):

 Time (%)  Total Time (ns)  Instances   Avg (ns)     Med (ns)    Min (ns)   Max (ns)   StdDev (ns)                                                  Name                                                
 --------  ---------------  ---------  -----------  -----------  ---------  ---------  -----------  ----------------------------------------------------------------------------------------------------
     37.0      995,276,160        512  1,943,898.8  1,944,224.0  1,938,912  1,950,144      1,769.5  triton_poi_fused_add_arange_expand_gather_lift_fresh_mul_remainder_select_sub_view_0                
     23.3      628,322,564        282  2,228,094.2  2,185,152.0  2,180,832  3,129,696    190,163.2  triton_red_fused_add_arange_expand_gather_lift_fresh_mul_remainder_select_sub_sum_view_1            
      9.8      263,536,931        256  1,029,441.1  1,029,088.0  1,025,632  1,042,176      2,201.8  triton_poi_fused_add_arange_expand_gather_lift_fresh_mul_remainder_select_sub_view_10               
      9.0      243,376,578        256    950,689.8    950,432.0    948,640    954,208        958.1  triton_poi_fused_add_constant_pad_nd_mul_select_slice_stack_unsqueeze_8                             
      7.4      199,023,618        256    777,436.0    777,280.0    775,200    798,016      2,247.2  triton_poi_fused_add_mul_select_slice_stack_unsqueeze_9                                             
      5.7      152,863,810        256    597,124.3    597,088.0    594,528    600,800      1,075.7  triton_poi_fused_add_constant_pad_nd_mul_select_slice_stack_unsqueeze_7                             
      2.5       66,774,208        100    667,742.1    843,808.0      1,280    897,792    357,552.0  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      2.5       65,983,296        380    173,640.3      1,024.0        896    867,520    345,724.9  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::arr…
      1.8       47,662,400         48    992,966.7    992,048.0    978,016  1,159,520     34,091.2  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
      0.3        6,889,856      1,036      6,650.4      6,528.0      6,400      7,424        257.1  void regular_fft<(unsigned int)128, EPT<(unsigned int)16>, (unsigned int)32, (unsigned int)4, (padd…
      0.2        4,918,720        780      6,306.1      6,208.0      6,080      6,848        194.7  void regular_fft_c2r<(unsigned int)128, EPT<(unsigned int)16>, (unsigned int)32, (unsigned int)5, (…
      0.2        4,405,344         44    100,121.5        768.0        736    283,296    133,001.4  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<c…
      0.1        3,793,472        226     16,785.3     16,736.0     15,584     17,920        461.7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<cha…
      0.1        3,410,848          4    852,712.0    854,000.0    824,576    878,272     29,519.1  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      0.0        1,170,336          4    292,584.0    292,544.0    292,032    293,216        578.0  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapp…
      0.0          900,160        512      1,758.1      1,760.0      1,632      2,048         54.2  triton_poi_fused__to_copy_add_div_eq_floor_mul_select_stack_6                                       
      0.0          832,576        843        987.6        992.0        896      1,600         54.8  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, floa…
      0.0          691,520        512      1,350.6      1,344.0      1,312      1,440         26.0  triton_poi_fused_add_div_floor_mul_neg_rsub_stack_sub_4                                             
      0.0          632,544        260      2,432.9      2,368.0      2,272      3,360        163.2  void vector_fft_r2c<(unsigned int)128, EPT<(unsigned int)8>, (unsigned int)2, (unsigned int)32, (pa…
      0.0          615,328        512      1,201.8      1,200.0      1,152      1,408         31.2  triton_poi_fused__to_copy_add_div_eq_floor_mul_select_stack_5                                       
      0.0          393,344        168      2,341.3      2,368.0      2,048      2,688        112.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
      0.0          366,592        256      1,432.0      1,424.0      1,280      1,760         70.1  triton_poi_fused_mul_unsqueeze_2                                                                    
      0.0          318,560        256      1,244.4      1,216.0      1,152      1,632         70.2  triton_poi_fused_mul_neg_select_squeeze_stack_unsqueeze_view_as_complex_3                           
      0.0          194,464        192      1,012.8      1,024.0        896      1,216         29.6  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, floa…
      0.0          171,296        168      1,019.6      1,024.0        992      1,184         26.9  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<long, long, bool, …
      0.0          157,632        166        949.6        928.0        896      1,088         32.9  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, floa…
      0.0          100,448         48      2,092.7      2,080.0      1,824      2,464        174.1  void at::native::vectorized_elementwise_kernel<(int)2, at::native::BUnaryFunctor<long, long, long, …
      0.0           78,496         48      1,635.3      1,536.0      1,408      2,912        296.3  void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctorOnSelf_add<long>, std…
      0.0           19,040          8      2,380.0      2,368.0      2,304      2,464         66.1  void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)4>,…
      0.0           14,112         14      1,008.0      1,008.0        896      1,152         74.0  void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIterat…
      0.0           12,352          8      1,544.0      1,536.0      1,472      1,632         56.1  void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(…
      0.0           11,520          8      1,440.0      1,440.0      1,344      1,600         99.7  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      0.0           11,104          8      1,388.0      1,392.0      1,216      1,568        144.1  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      0.0           10,176          4      2,544.0      2,560.0      2,432      2,624         84.7  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
      0.0            8,800          4      2,200.0      2,144.0      2,112      2,400        134.2  void vector_fft<(unsigned int)128, EPT<(unsigned int)8>, (unsigned int)2, (unsigned int)32, (paddin…
      0.0            7,520          9        835.6        736.0        736      1,408        227.1  void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &,…
      0.0            6,176          6      1,029.3      1,024.0        992      1,056         24.1  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, st…
      0.0            6,176          6      1,029.3        992.0        896      1,184        125.4  void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scala…
      0.0            6,112          6      1,018.7      1,040.0        960      1,056         47.1  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnOther_add<float>, s…
      0.0            5,760          4      1,440.0      1,376.0      1,312      1,696        181.0  void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIterat…
      0.0            5,024          7        717.7        704.0        672        800         40.7  void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &,…
      0.0            4,288          3      1,429.3      1,440.0      1,344      1,504         80.5  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      0.0            4,288          4      1,072.0      1,072.0      1,056      1,088         18.5  void at::native::vectorized_elementwise_kernel<(int)4, at::native::floor_kernel_cuda(at::TensorIter…
      0.0            2,912          4        728.0        720.0        704        768         30.6  void <unnamed>::elementwise_kernel_with_index<int, at::native::linspace_cuda_out(const c10::Scalar …
      0.0            2,144          2      1,072.0      1,072.0      1,024      1,120         67.9  void at::native::vectorized_elementwise_kernel<(int)4, at::native::exp_kernel_cuda(at::TensorIterat…
      0.0            1,952          2        976.0        976.0        960        992         22.6  void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(…
      0.0            1,600          1      1,600.0      1,600.0      1,600      1,600          0.0  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      0.0            1,312          1      1,312.0      1,312.0      1,312      1,312          0.0  void at::native::vectorized_elementwise_kernel<(int)4, at::native::reciprocal_kernel_cuda(at::Tenso…
      0.0            1,088          1      1,088.0      1,088.0      1,088      1,088          0.0  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool…

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/cuda_gpu_mem_time_sum.py]... 

 ** CUDA GPU MemOps Summary (by Time) (cuda_gpu_mem_time_sum):

 Time (%)  Total Time (ns)  Count    Avg (ns)    Med (ns)   Min (ns)   Max (ns)    StdDev (ns)             Operation           
 --------  ---------------  -----  ------------  ---------  --------  -----------  ------------  ------------------------------
     96.4      414,552,704     19  21,818,563.4    1,824.0     1,408  410,710,592  94,178,533.8  [CUDA memcpy Device-to-Host]  
      3.6       15,341,344     52     295,025.8  293,120.0     1,280      590,592     296,523.3  [CUDA memcpy Device-to-Device]
      0.1          248,928     36       6,914.7      768.0       704      220,864      36,677.2  [CUDA memcpy Host-to-Device]  

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/cuda_gpu_mem_size_sum.py]... 

 ** CUDA GPU MemOps Summary (by Size) (cuda_gpu_mem_size_sum):

 Total (MB)  Count  Avg (MB)  Med (MB)  Min (MB)  Max (MB)   StdDev (MB)            Operation           
 ----------  -----  --------  --------  --------  ---------  -----------  ------------------------------
 27,918.991     52   536.904   536.904     0.066  1,073.742      542.076  [CUDA memcpy Device-to-Device]
  2,147.882     19   113.046     0.001     0.000  1,073.742      338.545  [CUDA memcpy Device-to-Host]  
      6.841     36     0.190     0.001     0.000      6.812        1.135  [CUDA memcpy Host-to-Device]  

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/openmp_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite does not contain OpenMP event data.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/opengl_khr_range_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite does not contain KHR Extension (KHR_DEBUG) data.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/opengl_khr_gpu_range_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite does not contain GPU KHR Extension (KHR_DEBUG) data.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/vulkan_marker_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite does not contain Vulkan Debug Extension (Vulkan Debug Util) data.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/vulkan_gpu_marker_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite does not contain GPU Vulkan Debug Extension (GPU Vulkan Debug markers) data.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/dx11_pix_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite does not contain DX11 CPU debug markers.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/dx12_gpu_marker_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite does not contain DX12 GPU debug markers.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/dx12_pix_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite does not contain DX12 CPU debug markers.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/wddm_queue_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite does not contain WDDM context data.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/um_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite does not contain CUDA Unified Memory CPU page faults data.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/um_total_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite does not contain CUDA Unified Memory CPU page faults data.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/um_cpu_page_faults_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite does not contain CUDA Unified Memory CPU page faults data.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/openacc_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite does not contain OpenACC event data.

Processing [nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/syscall_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float32_Nx128_Nvx128_solver2.sqlite does not contain syscall data.

