Generating SQLite file nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite from nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.nsys-rep
Processing [nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/nvtx_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite does not contain NV Tools Extension (NVTX) data.

Processing [nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/osrt_sum.py]... 

 ** OS Runtime Summary (osrt_sum):

 Time (%)  Total Time (ns)  Num Calls     Avg (ns)         Med (ns)      Min (ns)      Max (ns)       StdDev (ns)              Name         
      8.8    3,652,425,628        512   7,133,643.8   7,133,248.0   7,130,016   7,199,488      3,967.0  triton_poi_fused__to_copy__unsafe_view_add_bitwise_and_clone_div_expand_floor_ge_lt_mul_neg_rsub_se…
      6.1    2,537,489,504        256   9,912,068.4   9,911,456.0   9,901,760   9,976,928      5,995.7  triton_poi_fused__to_copy__unsafe_view_add_arange_clamp_clone_div_expand_floor_index_mul_permute_se…
      5.0    2,069,512,319        512   4,042,016.2   4,042,240.0   4,038,368   4,066,496      2,217.0  triton_poi_fused__unsafe_view_add_clone_div_expand_floor_mul_neg_rsub_select_sub_unsqueeze_view_2   
      2.7    1,113,463,648        256   4,349,467.4   4,320,768.0   4,316,352   8,027,744    323,331.3  triton_poi_fused__to_copy__unsafe_view_add_arange_clone_div_expand_floor_index_mul_neg_permute_rema…
      2.7    1,101,974,078        256   4,304,586.2   4,304,400.0   4,263,808   4,360,704     21,155.0  triton_poi_fused__unsafe_view_add_clone_div_expand_floor_mul_neg_rsub_select_sub_unsqueeze_view_11  
      2.4    1,012,554,369        256   3,955,290.5   3,954,496.0   3,945,760   4,087,872      9,402.4  triton_red_fused__unsafe_view_add_clone_div_expand_floor_mul_permute_select_sub_sum_unsqueeze_view_3
      1.4      583,819,136        336   1,737,557.0   1,737,712.0   1,730,240   1,743,200      2,160.3  void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctor_add<double>, std::ar…
      0.9      382,267,359        336   1,137,700.5   1,179,440.0       5,728   1,183,264    218,104.9  void at::native::vectorized_elementwise_kernel<(int)2, at::native::BUnaryFunctor<double, double, do…
      0.8      331,449,215        600     552,415.4     572,736.0       1,312     702,112    107,794.5  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      0.4      159,578,495        192     831,138.0     959,760.0     639,904   1,592,096    190,213.3  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      0.3      130,481,088         96   1,359,178.0   1,345,184.0   1,335,328   1,784,384     55,191.4  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
      0.3      118,445,247         80   1,480,565.6   1,304,896.0   1,178,368   1,740,928    237,804.8  void at::native::vectorized_elementwise_kernel<(int)2, at::native::BinaryFunctor<double, double, do…
      0.2       85,877,344        887      96,817.7       1,056.0         928   1,181,536    321,939.7  void at::native::vectorized_elementwise_kernel<(int)2, at::native::AUnaryFunctor<double, double, do…
      0.1       56,535,648         64     883,369.5     883,392.0     879,776     885,632      1,041.7  void at::native::vectorized_elementwise_kernel<(int)2, at::native::BUnaryFunctor<long, long, long, …
      0.1       54,999,104         24   2,291,629.3     970,336.0       6,464   8,500,576  3,042,449.9  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      0.1       30,938,048         64     483,407.0     483,072.0     481,344     490,656      1,706.8  void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<long>…
      0.1       29,583,872         32     924,496.0     885,536.0     880,448   1,067,200     74,127.9  void at::native::vectorized_elementwise_kernel<(int)2, at::native::<unnamed>::launch_clamp_scalar(a…
      0.1       28,334,848         26   1,089,801.8   1,180,224.0       1,088   1,182,816    320,505.6  void at::native::vectorized_elementwise_kernel<(int)2, at::native::neg_kernel_cuda(at::TensorIterat…
      0.1       25,705,792         32     803,306.0     801,952.0     800,064     819,584      4,225.7  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
      0.0       15,745,920         12   1,312,160.0   1,252,736.0   1,251,200   1,924,576    192,992.7  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
      0.0       14,322,496         12   1,193,541.3   1,178,128.0   1,177,088   1,353,984     50,558.7  void at::native::vectorized_elementwise_kernel<(int)2, at::native::floor_kernel_cuda(at::TensorIter…
      0.0       14,171,712         12   1,180,976.0   1,180,800.0   1,179,520   1,183,392      1,189.0  void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctorOnOther_add<double>, …
      0.0        8,445,728         15     563,048.5     689,376.0       1,376     809,216    292,248.8  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      0.0        5,275,744          4   1,318,936.0   1,315,936.0   1,314,592   1,329,280      6,925.8  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, …
      0.0        4,199,680      1,036       4,053.7       4,000.0       3,744       4,672        184.9  void regular_fft<(unsigned int)128, EPT<(unsigned int)8>, (unsigned int)16, (unsigned int)4, (paddi…
      0.0        2,941,440        780       3,771.1       3,680.0       3,520       4,288        182.6  void regular_fft_c2r<(unsigned int)128, EPT<(unsigned int)8>, (unsigned int)16, (unsigned int)4, (p…
      0.0        1,185,280          2     592,640.0     592,640.0     591,424     593,856      1,719.7  void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<double, at::native::func_wrap…
      0.0        1,131,872          2     565,936.0     565,936.0     565,856     566,016        113.1  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<double, at::native::func_wrap…
      0.0          655,680        260       2,521.8       2,432.0       2,368       3,936        178.8  void vector_fft_r2c<(unsigned int)128, EPT<(unsigned int)8>, (unsigned int)2, (unsigned int)32, (pa…
      0.0          350,720        256       1,370.0       1,344.0       1,280       1,632         75.2  triton_poi_fused_mul_unsqueeze_4                                                                    
      0.0          317,152        256       1,238.9       1,184.0       1,152       1,568         83.8  triton_poi_fused_mul_neg_select_squeeze_stack_unsqueeze_view_as_complex_5                           
      0.0          249,216         13      19,170.5      20,704.0         736      20,800      5,539.2  void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &,…
      0.0           82,048         12       6,837.3       6,864.0       6,496       7,072        161.1  void at::native::vectorized_elementwise_kernel<(int)2, at::native::AUnaryFunctor<long, long, long, …
      0.0           19,968          8       2,496.0       2,464.0       2,368       2,720        113.5  void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)8>,…
      0.0           11,040          8       1,380.0       1,360.0       1,216       1,600        143.6  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      0.0            9,312          4       2,328.0       2,304.0       2,272       2,432         75.6  void vector_fft<(unsigned int)128, EPT<(unsigned int)8>, (unsigned int)2, (unsigned int)24, (paddin…
      0.0            8,416          4       2,104.0       2,048.0       1,728       2,592        443.7  void at::native::vectorized_elementwise_kernel<(int)2, at::native::cos_kernel_cuda(at::TensorIterat…
      0.0            6,880          6       1,146.7       1,120.0       1,088       1,280         74.1  void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctorOnSelf_add<double>, s…
      0.0            6,240          6       1,040.0       1,040.0         928       1,184         92.2  void at::native::vectorized_elementwise_kernel<(int)2, void at::native::<unnamed>::pow_tensor_scala…
      0.0            5,184          7         740.6         736.0         704         832         46.8  void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &,…
      0.0            3,456          2       1,728.0       1,728.0       1,664       1,792         90.5  void at::native::vectorized_elementwise_kernel<(int)2, at::native::exp_kernel_cuda(at::TensorIterat…
      0.0            3,040          4         760.0         768.0         704         800         48.0  void <unnamed>::elementwise_kernel_with_index<int, at::native::linspace_cuda_out(const c10::Scalar …
      0.0            1,728          1       1,728.0       1,728.0       1,728       1,728          0.0  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      0.0            1,280          1       1,280.0       1,280.0       1,280       1,280          0.0  void at::native::vectorized_elementwise_kernel<(int)2, at::native::reciprocal_kernel_cuda(at::Tenso…
      0.0            1,056          1       1,056.0       1,056.0       1,056       1,056          0.0  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<double, double, bo…

Processing [nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/cuda_gpu_mem_time_sum.py]... 

 ** CUDA GPU MemOps Summary (by Time) (cuda_gpu_mem_time_sum):

 Time (%)  Total Time (ns)  Count    Avg (ns)     Med (ns)  Min (ns)    Max (ns)      StdDev (ns)            Operation          
 --------  ---------------  -----  -------------  --------  --------  -------------  -------------  ----------------------------
    100.0    2,372,926,505     16  148,307,906.6   2,512.0     1,536  1,186,963,200  405,146,829.3  [CUDA memcpy Device-to-Host]
      0.0           25,216      6        4,202.7     800.0       736         21,280        8,366.3  [CUDA memcpy Host-to-Device]
      0.0            1,952      2          976.0     976.0       800          1,152          248.9  [CUDA memset]               

Processing [nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/cuda_gpu_mem_size_sum.py]... 

 ** CUDA GPU MemOps Summary (by Size) (cuda_gpu_mem_size_sum):

 Total (MB)  Count  Avg (MB)  Med (MB)  Min (MB)  Max (MB)   StdDev (MB)           Operation          
 ----------  -----  --------  --------  --------  ---------  -----------  ----------------------------
  4,295.762     16   268.485     0.066     0.001  2,147.484      733.486  [CUDA memcpy Device-to-Host]
      4.075      6     0.679     0.000     0.000      4.075        1.664  [CUDA memcpy Host-to-Device]
      0.001      2     0.001     0.001     0.001      0.001        0.000  [CUDA memset]               

Processing [nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/openmp_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite does not contain OpenMP event data.

Processing [nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/opengl_khr_range_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite does not contain KHR Extension (KHR_DEBUG) data.

Processing [nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/opengl_khr_gpu_range_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite does not contain GPU KHR Extension (KHR_DEBUG) data.

Processing [nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/vulkan_marker_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite does not contain Vulkan Debug Extension (Vulkan Debug Util) data.

Processing [nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/vulkan_gpu_marker_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite does not contain GPU Vulkan Debug Extension (GPU Vulkan Debug markers) data.

Processing [nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/dx11_pix_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite does not contain DX11 CPU debug markers.

Processing [nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/dx12_gpu_marker_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite does not contain DX12 GPU debug markers.

Processing [nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/dx12_pix_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite does not contain DX12 CPU debug markers.

Processing [nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/wddm_queue_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite does not contain WDDM context data.

Processing [nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/um_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite does not contain CUDA Unified Memory CPU page faults data.

Processing [nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/um_total_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite does not contain CUDA Unified Memory CPU page faults data.

Processing [nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/um_cpu_page_faults_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite does not contain CUDA Unified Memory CPU page faults data.

Processing [nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/openacc_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite does not contain OpenACC event data.

Processing [nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite] with [/work/opt/local/aarch64/cores/nvidia/25.9/Linux_aarch64/25.9/profilers/13.0/Nsight_Systems/host-linux-armv8/reports/syscall_sum.py]... 
SKIPPED: nsys_vlp2d_2v_float64_Nx128_Nvx128_solver0.sqlite does not contain syscall data.

