
    ROCPROFV3 SUMMARY:

    |                                                         NAME                                                          |     DOMAIN      |      CALLS      | DURATION (nsec) | AVERAGE (nsec)  | PERCENT (INC) |   MIN (nsec)    |   MAX (nsec)    |     STDDEV      |
    | fft_rtc_back_len_128_factors_16_8_wgs_256_tpt_16_dp_ip_CI_sbcc_dirReg                                                 | KERNEL_DISPATCH |              66 |          980808 |       1.486e+04 |      0.011247 |           12160 |           16960 |       1.322e+03 |
    | __amd_rocclr_copyBuffer                                                                                               | KERNEL_DISPATCH |             216 |          862252 |       3.992e+03 |      0.009887 |            2080 |            8320 |       1.076e+03 |
    | hipStreamQuery                                                                                                        | HIP_API         |             216 |          857782 |       3.971e+03 |      0.009836 |             340 |           72708 |       8.845e+03 |
    | hipCtxSetCurrent                                                                                                      | HIP_API         |            2297 |          717314 |       3.123e+02 |      0.008225 |              80 |           25539 |       1.015e+03 |
    | hipGraphInstantiate                                                                                                   | HIP_API         |               3 |          680954 |       2.270e+05 |      0.007808 |          112835 |          381555 |       1.388e+05 |
    | hipHostFree                                                                                                           | HIP_API         |               2 |          616872 |       3.084e+05 |      0.007073 |          111282 |          505590 |       2.788e+05 |
    | fft_rtc_back_len_64_factors_4_4_4_wgs_64_tpt_16_dp_op_CI_CI_unitstride_sbrr_C2R_dirReg                                | KERNEL_DISPATCH |              66 |          579683 |       8.783e+03 |      0.006647 |            6720 |            9600 |       6.725e+02 |
    | hipDeviceEnablePeerAccess                                                                                             | HIP_API         |              56 |          521810 |       9.318e+03 |      0.005983 |             240 |           93959 |       2.262e+04 |
    | hipModuleGetFunction                                                                                                  | HIP_API         |             137 |          374213 |       2.731e+03 |      0.004291 |             210 |           12764 |       1.912e+03 |
    | hipGraphExecDestroy                                                                                                   | HIP_API         |               3 |          360015 |       1.200e+05 |      0.004128 |          113416 |          132863 |       1.114e+04 |
    | fft_rtc_fwd_len_128_factors_16_8_wgs_256_tpt_16_dp_ip_CI_sbcc_dirReg                                                  | KERNEL_DISPATCH |              22 |          357603 |       1.625e+04 |      0.004101 |           12320 |           16960 |       9.259e+02 |
    | hipSetDevice                                                                                                          | HIP_API         |             340 |          340688 |       1.002e+03 |      0.003907 |              70 |           14829 |       1.981e+03 |
    | hipStreamIsCapturing                                                                                                  | HIP_API         |             132 |          313078 |       2.372e+03 |      0.003590 |            1172 |           27051 |       3.310e+03 |
    | __amd_rocclr_fillBufferAligned                                                                                        | KERNEL_DISPATCH |               9 |          299044 |       3.323e+04 |      0.003429 |           31840 |           34241 |       9.090e+02 |
    | void rocblas_scal_kernel<int, 256, double, double, double, double*>(int, double, long, double*, long, int, long, int) | KERNEL_DISPATCH |              66 |          284485 |       4.310e+03 |      0.003262 |            4000 |            5600 |       2.874e+02 |
    | hipDeviceGet                                                                                                          | HIP_API         |              24 |          257817 |       1.074e+04 |      0.002956 |             100 |           64833 |       1.831e+04 |
    | hipEventCreateWithFlags                                                                                               | HIP_API         |             198 |          231020 |       1.167e+03 |      0.002649 |             410 |           16852 |       1.454e+03 |
    | fft_rtc_fwd_len_64_factors_4_4_4_wgs_64_tpt_16_dp_op_CI_CI_unitstride_sbrr_R2C_dirReg                                 | KERNEL_DISPATCH |              22 |          216481 |       9.840e+03 |      0.002482 |            9440 |           10400 |       2.506e+02 |
    | hipEventDestroy                                                                                                       | HIP_API         |             192 |          204722 |       1.066e+03 |      0.002347 |             401 |            7755 |       9.489e+02 |
    | hipDeviceSynchronize                                                                                                  | HIP_API         |               8 |          177587 |       2.220e+04 |      0.002036 |            8717 |           33303 |       6.953e+03 |
    | loop_multiply_fusion_1                                                                                                | KERNEL_DISPATCH |              40 |          163520 |       4.088e+03 |      0.001875 |            1760 |            4320 |       4.496e+02 |
    | hipDeviceGetAttribute                                                                                                 | HIP_API         |             192 |          115432 |       6.012e+02 |      0.001324 |             180 |           45907 |       3.426e+03 |
    | hipGetDevice                                                                                                          | HIP_API         |             441 |          109754 |       2.489e+02 |      0.001259 |              60 |           18395 |       9.479e+02 |
    | hipGetDevicePropertiesR0600                                                                                           | HIP_API         |             100 |          104387 |       1.044e+03 |      0.001197 |             140 |           15569 |       2.007e+03 |
    | loop_add_fusion_2                                                                                                     | KERNEL_DISPATCH |              20 |           80320 |       4.016e+03 |      0.000921 |            1920 |            4160 |       4.976e+02 |
    | hipGraphExecKernelNodeSetParams                                                                                       | HIP_API         |              14 |           79458 |       5.676e+03 |      0.000911 |            2414 |           22523 |       4.975e+03 |
    | loop_multiply_fusion_2                                                                                                | KERNEL_DISPATCH |              20 |           76640 |       3.832e+03 |      0.000879 |            3520 |            4000 |       1.215e+02 |
    | hipDeviceTotalMem                                                                                                     | HIP_API         |              16 |           73519 |       4.595e+03 |      0.000843 |              80 |           30147 |       9.609e+03 |
    | hipModuleGetGlobal                                                                                                    | HIP_API         |              12 |           70113 |       5.843e+03 |      0.000804 |            2044 |           36450 |       9.649e+03 |
    | loop_add_fusion_1                                                                                                     | KERNEL_DISPATCH |              20 |           62560 |       3.128e+03 |      0.000717 |            3040 |            3200 |       8.167e+01 |
    | hipFuncGetAttribute                                                                                                   | HIP_API         |             140 |           61912 |       4.422e+02 |      0.000710 |              80 |            6903 |       6.517e+02 |
    | hipDevicePrimaryCtxGetState                                                                                           | HIP_API         |               8 |           55345 |       6.918e+03 |      0.000635 |             891 |           19066 |       7.383e+03 |
    | hipGraphAddKernelNode                                                                                                 | HIP_API         |              14 |           54074 |       3.862e+03 |      0.000620 |             891 |           23806 |       5.987e+03 |
    | hipDevicePrimaryCtxRetain                                                                                             | HIP_API         |               8 |           46108 |       5.764e+03 |      0.000529 |             310 |           23144 |       8.490e+03 |
    | hipGetDeviceCount                                                                                                     | HIP_API         |              46 |           39655 |       8.621e+02 |      0.000455 |             371 |            4609 |       6.291e+02 |
    | hipDeviceGetPCIBusId                                                                                                  | HIP_API         |              16 |           37994 |       2.375e+03 |      0.000436 |             602 |           12664 |       2.891e+03 |
    | twiddle_gen_radices_dp                                                                                                | KERNEL_DISPATCH |               2 |           30720 |       1.536e+04 |      0.000352 |           13760 |           16960 |       2.263e+03 |
    | hipGraphExecMemcpyNodeSetParams1D                                                                                     | HIP_API         |               9 |           29947 |       3.327e+03 |      0.000343 |            1874 |           11382 |       3.043e+03 |
    | wrapped_cosine                                                                                                        | KERNEL_DISPATCH |               4 |           22080 |       5.520e+03 |      0.000253 |            5120 |            5920 |       4.619e+02 |
    | hipCtxGetDevice                                                                                                       | HIP_API         |             120 |           20849 |       1.737e+02 |      0.000239 |              60 |            4699 |       5.166e+02 |
    | hipGraphCreate                                                                                                        | HIP_API         |               3 |           20308 |       6.769e+03 |      0.000233 |             851 |           17794 |       9.556e+03 |
    | hipGraphDestroy                                                                                                       | HIP_API         |               3 |           19998 |       6.666e+03 |      0.000229 |            4579 |            9568 |       2.592e+03 |
    | wrapped_multiply                                                                                                      | KERNEL_DISPATCH |               6 |           17760 |       2.960e+03 |      0.000204 |            2400 |            3840 |       6.299e+02 |
    | hipExtGetLastError                                                                                                    | HIP_API         |              66 |           17334 |       2.626e+02 |      0.000199 |             120 |            5440 |       6.526e+02 |
    | hipGraphAddMemcpyNode1D                                                                                               | HIP_API         |               9 |           16820 |       1.869e+03 |      0.000193 |             651 |            9849 |       3.002e+03 |
    | hipDeviceCanAccessPeer                                                                                                | HIP_API         |              56 |           13850 |       2.473e+02 |      0.000159 |              80 |            7394 |       9.730e+02 |
    | hipDeviceGetName                                                                                                      | HIP_API         |              16 |           12912 |       8.070e+02 |      0.000148 |              90 |            8065 |       1.948e+03 |
    | hipCtxGetCurrent                                                                                                      | HIP_API         |               8 |           11723 |       1.465e+03 |      0.000134 |             421 |            5140 |       1.903e+03 |
    | loop_divide_fusion                                                                                                    | KERNEL_DISPATCH |               3 |           10880 |       3.627e+03 |      0.000125 |            2720 |            4640 |       9.644e+02 |
    | loop_select_fusion                                                                                                    | KERNEL_DISPATCH |               2 |           10240 |       5.120e+03 |      0.000117 |            4960 |            5280 |       2.263e+02 |
    | wrapped_exponential                                                                                                   | KERNEL_DISPATCH |               2 |            9921 |       4.960e+03 |      0.000114 |            4480 |            5441 |       6.795e+02 |
    | wrapped_negate                                                                                                        | KERNEL_DISPATCH |               2 |            9441 |       4.720e+03 |      0.000108 |            4641 |            4800 |       1.124e+02 |
    | twiddle_gen_half_N_dp                                                                                                 | KERNEL_DISPATCH |               1 |            8640 |       8.640e+03 |      0.000099 |            8640 |            8640 |       0.000e+00 |
    | loop_add_fusion_4                                                                                                     | KERNEL_DISPATCH |               2 |            8160 |       4.080e+03 |      0.000094 |            4000 |            4160 |       1.131e+02 |
    | loop_add_fusion_3                                                                                                     | KERNEL_DISPATCH |               2 |            8160 |       4.080e+03 |      0.000094 |            4000 |            4160 |       1.131e+02 |
    | hipRuntimeGetVersion                                                                                                  | HIP_API         |              16 |            6492 |       4.058e+02 |      0.000074 |              70 |            3317 |       7.869e+02 |
    | wrapped_iota                                                                                                          | KERNEL_DISPATCH |               3 |            6400 |       2.133e+03 |      0.000073 |            1760 |            2720 |       5.143e+02 |
    | input_concatenate_fusion                                                                                              | KERNEL_DISPATCH |               2 |            6400 |       3.200e+03 |      0.000073 |            3200 |            3200 |       0.000e+00 |
    | hipDriverGetVersion                                                                                                   | HIP_API         |              16 |            6380 |       3.988e+02 |      0.000073 |              80 |            3537 |       8.431e+02 |
    | hipDeviceGetStreamPriorityRange                                                                                       | HIP_API         |               4 |            4560 |       1.140e+03 |      0.000052 |             381 |            3407 |       1.511e+03 |
    | loop_compare_fusion                                                                                                   | KERNEL_DISPATCH |               1 |            4480 |       4.480e+03 |      0.000051 |            4480 |            4480 |       0.000e+00 |
    | loop_subtract_fusion                                                                                                  | KERNEL_DISPATCH |               1 |            3360 |       3.360e+03 |      0.000039 |            3360 |            3360 |       0.000e+00 |

